"","State","AgencyType","Agency","RaceEthnAnc","Religion","SexualOrientation","Disability","Gender","GenderID","Q1","Q2","Q3","Q4","Population","TotalCrimes","PopulationT","TotalCrimesT"
"481","Massachusetts","Cities","Leominster",1,0,0,0,0,0,0,0,0,1,41631,1,-0.587528796966456,-1
"482","Massachusetts","Cities","Lynn",2,4,1,0,0,0,0,2,5,0,94449,7,-0.563949390727447,-0.437354231717505
"483","Massachusetts","Cities","Malden",2,1,0,0,0,0,0,1,0,2,60746,3,-0.576532926874376,-0.626936372550773
"484","Massachusetts","Cities","Manchester-by-the-Sea",0,3,0,0,0,0,3,0,0,0,5423,3,-0.650560992885496,-0.626936372550773
"485","Massachusetts","Cities","Medford",1,3,0,0,0,0,0,1,1,2,57484,4,-0.578126199238156,-0.554784736033923
"486","Massachusetts","Cities","Medway",0,1,0,0,0,0,1,0,0,0,13405,1,-0.621779871928538,-1
"487","Massachusetts","Cities","Methuen",0,1,0,0,0,0,0,1,0,0,50727,1,-0.581752209019133,-1
"488","Massachusetts","Cities","Milton",1,0,1,0,0,0,1,1,0,0,27471,2,-0.599868803152255,-0.744838731561351
"489","Massachusetts","Cities","Montague",0,1,0,0,0,0,0,0,0,1,8298,1,-0.636870787060657,-1
"490","Massachusetts","Cities","Natick",1,0,1,0,0,0,1,0,1,0,36358,2,-0.591520772957384,-0.744838731561351
"491","Massachusetts","Cities","Needham",0,1,0,0,0,0,0,1,0,0,31275,1,-0.595991593568705,-1
"492","Massachusetts","Cities","Newburyport",1,0,1,0,0,0,0,2,0,0,18158,2,-0.612416099902667,-0.744838731561351
"493","Massachusetts","Cities","Newton",2,1,2,0,0,1,3,0,0,2,88658,6,-0.565736375190189,-0.466966492500393
"494","Massachusetts","Cities","North Andover",0,1,0,0,0,0,0,1,0,0,31428,1,-0.595846184624105,-1
"495","Massachusetts","Cities","Northampton",1,0,2,0,0,0,0,2,0,1,28735,3,-0.598521064839746,-0.626936372550773
"496","Massachusetts","Cities","Oak Bluffs",2,0,0,0,0,0,1,0,1,0,4681,2,-0.655364734302416,-0.744838731561351
"497","Massachusetts","Cities","Pepperell",0,1,0,0,0,0,0,1,0,0,12146,1,-0.624853686143156,-1
"498","Massachusetts","Cities","Pittsfield",0,0,1,0,0,0,0,0,1,0,42268,1,-0.587082878672288,-1
"499","Massachusetts","Cities","Provincetown",4,0,1,0,0,0,1,2,1,1,2939,5,-0.670795314956063,-0.504588964513974
"500","Massachusetts","Cities","Quincy",3,2,2,0,0,0,2,2,2,1,94113,7,-0.564049890339929,-0.437354231717505
"501","Massachusetts","Cities","Randolph",1,0,0,0,0,0,0,0,0,1,34385,1,-0.593173237573426,-1
"502","Massachusetts","Cities","Revere",1,0,0,0,0,0,0,0,0,1,53654,1,-0.580122746967704,-1
"503","Massachusetts","Cities","Salem",1,3,5,0,0,1,1,4,1,2,43443,10,-0.586278556095683,-0.375837404288444
"504","Massachusetts","Cities","Sharon",0,1,0,0,0,0,0,1,0,0,18973,1,-0.611073147229284,-1
"505","Massachusetts","Cities","Somerville",3,2,0,0,0,0,1,1,1,2,81668,5,-0.568064178479666,-0.504588964513974
"506","Massachusetts","Cities","Spencer",1,1,0,0,0,0,0,0,2,0,11911,2,-0.625464390035878,-0.744838731561351
"507","Massachusetts","Cities","Springfield",7,0,1,1,0,0,1,2,2,3,154306,9,-0.550276364446956,-0.393049215227122
"508","Massachusetts","Cities","Sturbridge",1,0,0,0,0,0,0,1,0,0,9611,1,-0.632210305866668,-1
"509","Massachusetts","Cities","Sunderland",1,1,0,0,0,0,0,0,1,0,3656,2,-0.663513388623689,-0.744838731561351
"510","Massachusetts","Cities","Swampscott",1,1,1,0,0,0,1,0,1,1,15296,3,-0.617690762066442,-0.626936372550773
"511","Massachusetts","Cities","Tewksbury",0,0,1,0,0,0,0,1,0,0,31424,1,-0.595849976694884,-1
"512","Massachusetts","Cities","Tisbury",0,0,1,0,0,0,0,1,0,0,4116,1,-0.659593294177045,-1
"513","Massachusetts","Cities","Waltham",2,0,0,0,0,0,0,1,1,0,62737,2,-0.575604012382351,-0.744838731561351
"514","Massachusetts","Cities","Webster",0,0,1,0,0,1,0,0,1,0,16925,2,-0.614573126831757,-0.744838731561351
"515","Massachusetts","Cities","Wilbraham",1,1,0,0,0,0,0,0,1,0,14730,2,-0.618856365847668,-0.744838731561351
"516","Massachusetts","Cities","Winchester",1,0,2,0,0,0,1,0,0,2,22850,3,-0.60541850286771,-0.626936372550773
"517","Massachusetts","Cities","Winthrop",0,1,0,0,0,0,0,1,0,0,18692,1,-0.611529217350949,-1
"518","Massachusetts","Cities","Worcester",4,2,4,0,0,0,1,5,1,3,184945,10,-0.54531553523048,-0.375837404288444
"519","Massachusetts","Universities and Colleges","Boston University",1,0,1,0,0,0,0,0,0,2,41418,2,-0.587679503125117,-0.744838731561351
"520","Massachusetts","Universities and Colleges","Fitchburg State University",0,0,1,0,0,0,0,0,0,1,11496,1,-0.626574422131146,-1
"521","Massachusetts","Universities and Colleges","Harvard University",2,1,0,0,0,0,0,0,3,0,40803,3,-0.588119250687158,-0.626936372550773
"522","Massachusetts","Universities and Colleges","Massachusetts College of Liberal Arts",0,1,0,0,0,0,0,1,0,0,2157,1,-0.681251533281035,-1
"523","Massachusetts","Universities and Colleges","Massasoit Community College",0,1,0,0,0,0,0,1,0,0,10323,1,-0.629955255759167,-1
"524","Massachusetts","Universities and Colleges","Northeastern University",3,1,0,0,0,0,3,0,0,1,27795,4,-0.599517225768015,-0.554784736033923
"525","Massachusetts","Universities and Colleges","Salem State University",0,0,1,0,0,0,1,0,0,0,10556,1,-0.629252617739278,-1
"526","Massachusetts","Universities and Colleges","Smith College",0,1,0,0,0,0,0,0,0,1,3259,1,-0.667337887120228,-1
"527","Massachusetts","Universities and Colleges","Tufts University, Medford",0,1,1,0,0,0,0,0,1,1,12492,2,-0.623976740641661,-0.744838731561351
"528","Massachusetts","Universities and Colleges","Westfield State University",1,0,0,0,0,0,0,0,1,0,7598,1,-0.639683333370114,-1
"529","Massachusetts","Universities and Colleges","Wheaton College",1,6,1,0,0,0,1,0,0,7,1715,8,-0.689107209842233,-0.413225159077106
"530","Massachusetts","Universities and Colleges","Worcester Polytechnic Institute",1,1,0,0,0,0,0,0,1,0,7338,2,-0.640797951354285,-0.744838731561351
"531","Michigan","Cities","Adrian",2,0,0,0,0,0,0,0,1,1,20334,2,-0.608960129606552,-0.744838731561351
"532","Michigan","Cities","Albion",2,0,0,1,0,0,1,1,0,1,8462,3,-0.636247881006882,-0.626936372550773
"533","Michigan","Cities","Allen Park",1,0,0,0,0,0,1,0,0,0,26945,1,-0.600448951229166,-1
"534","Michigan","Cities","Almont",1,0,0,0,0,0,0,0,0,1,2814,1,-0.672254619683888,-1
"535","Michigan","Cities","Ann Arbor",3,0,0,0,0,0,0,0,3,0,122893,3,-0.556574932991159,-0.626936372550773
"536","Michigan","Cities","Auburn Hills",1,0,0,0,0,0,0,0,0,1,24393,1,-0.60344367447379,-1
"537","Michigan","Cities","Baroda-Lake Township",0,1,0,0,0,0,1,0,0,0,3859,1,-0.661723047337754,-1
"538","Michigan","Cities","Bay City",0,1,0,0,0,0,0,1,0,0,32793,1,-0.594580884256229,-1
"539","Michigan","Cities","Benton Harbor",0,1,0,0,0,0,0,0,0,1,9801,1,-0.631591796571745,-1
"540","Michigan","Cities","Benton Township",1,0,0,0,0,0,0,1,0,0,14372,1,-0.619618162618195,-1
"541","Michigan","Cities","Berkley",1,0,0,0,0,0,0,1,0,0,15482,1,-0.617317582617438,-1
"542","Michigan","Cities","Bloomfield Township",1,0,0,0,0,0,0,1,0,0,42326,1,-0.587042628010284,-1
"543","Michigan","Cities","Bridgeport Township",1,0,0,0,0,0,0,0,0,1,9778,1,-0.631665995822362,-1
"544","Michigan","Cities","Buchanan",0,0,0,1,1,0,0,0,1,1,4274,2,-0.658352174129301,-0.744838731561351
"545","Michigan","Cities","Burton",5,0,0,0,0,0,0,1,3,1,28496,5,-0.598771064383868,-0.504588964513974
"546","Michigan","Cities","Cadillac",3,0,0,0,0,0,0,2,0,1,10466,3,-0.629522074529167,-0.626936372550773
"547","Michigan","Cities","Cambridge Township",1,0,0,0,0,0,0,0,0,1,5657,1,-0.649188310333838,-1
"548","Michigan","Cities","Canton Township",4,1,0,0,0,0,2,2,0,1,93406,5,-0.564262594305151,-0.504588964513974
"549","Michigan","Cities","Capac",1,0,1,0,0,0,0,0,0,2,1822,2,-0.687025064188064,-0.744838731561351
"550","Michigan","Cities","Caro",1,0,0,0,0,0,1,0,0,0,3969,1,-0.660793778026504,-1
"551","Michigan","Cities","Carrollton Township",0,0,1,0,0,0,1,0,0,0,5626,1,-0.649366699531503,-1
"552","Michigan","Cities","Cassopolis",2,0,0,0,1,0,0,0,3,0,1695,3,-0.689511501478604,-0.626936372550773
"553","Michigan","Cities","Clinton Township",1,1,0,0,0,0,0,0,1,1,101308,2,-0.561976057098673,-0.744838731561351
"554","Michigan","Cities","Coloma Township",1,0,0,0,0,0,0,1,0,0,6362,1,-0.645387153924135,-1
"555","Michigan","Cities","Crystal Falls",4,0,0,0,0,0,1,3,0,0,1359,4,-0.697170540177562,-0.554784736033923
"556","Michigan","Cities","Dearborn",1,3,0,0,0,0,2,0,1,1,93902,4,-0.564113194467414,-0.554784736033923
"557","Michigan","Cities","Dearborn Heights",2,1,0,0,0,0,0,1,2,0,55368,3,-0.579211342865315,-0.626936372550773
"558","Michigan","Cities","Detroit",30,1,18,2,1,0,8,16,16,12,663502,52,-0.511573321739963,-0.186508478389677
"559","Michigan","Cities","DeWitt Township",1,0,0,0,0,0,1,0,0,0,15613,1,-0.617057566378816,-1
"560","Michigan","Cities","East Grand Rapids",2,0,0,0,0,0,0,2,0,0,12040,2,-0.625127602588286,-0.744838731561351
"561","Michigan","Cities","East Lansing",0,2,0,0,0,0,0,2,0,0,47913,2,-0.583414651856276,-0.744838731561351
"562","Michigan","Cities","Eastpointe",0,0,1,0,0,0,0,0,0,1,32340,1,-0.594994565758888,-1
"563","Michigan","Cities","Ecorse",1,0,0,0,0,0,0,1,0,0,9601,1,-0.632243213779263,-1
"564","Michigan","Cities","Escanaba",1,0,0,0,0,0,0,1,0,0,12129,1,-0.624897446746089,-1
"565","Michigan","Cities","Farmington",0,2,0,0,0,0,1,1,0,0,10587,2,-0.629160363020723,-0.744838731561351
"566","Michigan","Cities","Ferndale",1,0,1,0,0,0,0,2,0,0,20097,2,-0.609317200945615,-0.744838731561351
"567","Michigan","Cities","Flint",2,0,0,0,0,0,0,2,0,0,95212,2,-0.563722560137955,-0.744838731561351
"568","Michigan","Cities","Flushing",1,0,0,0,0,0,0,1,0,0,7860,1,-0.638599938969188,-1
"569","Michigan","Cities","Fowlerville",0,0,0,0,3,0,1,1,0,1,2869,3,-0.671604306970965,-0.626936372550773
"570","Michigan","Cities","Frankenmuth",2,0,0,0,0,0,0,1,0,1,5458,2,-0.650351765318272,-0.744838731561351
"571","Michigan","Cities","Fraser",2,0,0,0,0,0,1,0,0,1,14578,2,-0.619177409277517,-0.744838731561351
"572","Michigan","Cities","Fremont",1,0,0,0,0,0,0,1,0,0,4103,1,-0.65969763044841,-1
"573","Michigan","Cities","Garden City",2,0,0,0,0,0,0,0,1,1,26420,2,-0.601039977170948,-0.744838731561351
"574","Michigan","Cities","Genesee Township",1,0,0,0,0,0,0,0,1,0,20410,1,-0.608846550411142,-1
"575","Michigan","Cities","Grand Blanc Township",1,0,0,0,0,0,0,0,0,1,36523,1,-0.591386869681037,-1
"576","Michigan","Cities","Grand Haven",1,2,0,0,0,0,0,2,1,0,11155,3,-0.627518481799291,-0.626936372550773
"577","Michigan","Cities","Grand Rapids",5,0,0,0,0,0,0,0,2,3,201799,5,-0.542942764015023,-0.504588964513974
"578","Michigan","Cities","Grandville",3,0,0,1,0,0,0,0,2,2,16021,4,-0.616262184364577,-0.554784736033923
"579","Michigan","Cities","Grosse Pointe Park",1,0,0,0,0,0,0,0,0,1,11041,1,-0.627840864707824,-1
"580","Michigan","Cities","Grosse Pointe Woods",1,0,0,0,0,0,1,0,0,0,15350,1,-0.617581930906937,-1
"581","Michigan","Cities","Hartford",1,0,0,0,0,0,0,0,0,1,2589,1,-0.675061589217001,-1
"582","Michigan","Cities","Hazel Park",0,1,0,0,0,0,0,0,1,0,16478,1,-0.615396150223749,-1
"583","Michigan","Cities","Highland Park",11,0,1,0,4,0,1,10,4,1,10703,16,-0.628817650737877,-0.307786103336229
"584","Michigan","Cities","Holly",1,0,0,0,0,0,0,1,0,0,6185,1,-0.646298301830857,-1
"585","Michigan","Cities","Huron Township",2,0,0,0,0,0,0,0,2,0,16089,2,-0.616131690891388,-0.744838731561351
"586","Michigan","Cities","Imlay City",1,0,0,0,0,0,1,0,0,0,3575,1,-0.664257088638697,-1
"587","Michigan","Cities","Inkster",1,0,0,0,0,0,1,0,0,0,24268,1,-0.603598706870073,-1
"588","Michigan","Cities","Jackson",0,0,1,0,0,0,0,0,1,0,32503,1,-0.594845016648403,-1
"589","Michigan","Cities","Jonesville",0,0,0,1,0,0,0,0,1,0,2204,1,-0.680517692125514,-1
"590","Michigan","Cities","Kalamazoo",3,0,0,0,0,0,1,0,2,0,76827,3,-0.56980244212571,-0.626936372550773
"591","Michigan","Cities","Lansing",4,0,1,0,0,0,1,1,2,1,118953,5,-0.557482488555092,-0.504588964513974
"592","Michigan","Cities","Lincoln Park",1,0,0,0,0,0,0,1,0,0,36336,1,-0.591538674922227,-1
"593","Michigan","Cities","Lincoln Township",0,1,0,0,0,0,0,0,0,1,14615,1,-0.619098937984193,-1
"594","Michigan","Cities","Livonia",2,0,0,0,0,0,0,0,1,1,93644,2,-0.564190802791362,-0.744838731561351
"595","Michigan","Cities","Lowell",1,0,0,0,0,0,0,1,0,0,4198,1,-0.658943044735909,-1
"596","Michigan","Cities","Madison Heights",2,1,0,0,0,0,0,2,0,1,30081,3,-0.597152681065068,-0.626936372550773
"597","Michigan","Cities","Manistee",0,1,0,0,0,0,0,0,0,1,6103,1,-0.6467297384734,-1
"598","Michigan","Cities","Marquette",0,3,0,0,0,0,0,0,1,2,20599,3,-0.608566011262189,-0.626936372550773
"599","Michigan","Cities","Melvindale",2,0,0,0,0,0,1,0,0,1,10264,2,-0.630135820135984,-0.744838731561351
"600","Michigan","Cities","Menominee",1,0,0,0,0,0,0,0,1,0,8052,1,-0.637829808323037,-1
"601","Michigan","Cities","Meridian Township",3,0,0,0,0,0,0,0,1,2,43790,3,-0.586045388287067,-0.626936372550773
"602","Michigan","Cities","Metro Police Authority of Genesee County",1,0,0,0,0,0,0,1,0,0,19931,1,-0.609569944554106,-1
"603","Michigan","Cities","Midland",2,0,0,0,0,0,1,0,0,1,41791,2,-0.587416122002435,-0.744838731561351
"604","Michigan","Cities","Milford",1,0,1,0,0,0,0,1,1,0,16984,2,-0.614466203310756,-0.744838731561351
"605","Michigan","Cities","Morenci",1,0,0,0,0,0,1,0,0,0,2146,1,-0.681425708068685,-1
"606","Michigan","Cities","Mount Pleasant",1,0,1,0,0,0,0,1,1,0,25315,2,-0.602325296957924,-0.744838731561351
"607","Michigan","Cities","Muskegon Heights",0,0,1,0,0,0,0,1,0,0,10717,1,-0.628776552882248,-1
"608","Michigan","Cities","Muskegon Township",1,0,0,0,0,0,0,0,1,0,17937,1,-0.612791185351062,-1
"609","Michigan","Cities","Newaygo",1,0,0,0,0,0,0,0,0,1,2068,1,-0.682688320998405,-1
"610","Michigan","Cities","Northville Township",2,0,0,0,0,0,0,0,0,2,29170,2,-0.59807159797511,-0.744838731561351
"611","Michigan","Cities","Norton Shores",1,0,0,0,0,0,0,0,1,0,24702,1,-0.603063986340809,-1
"612","Michigan","Cities","Ontwa Township-Edwardsburg",1,0,0,0,0,0,0,1,0,0,6553,1,-0.644433326476444,-1
"613","Michigan","Cities","Orion Township",1,0,0,0,0,0,0,0,0,1,36878,1,-0.59110091551918,-1
"614","Michigan","Cities","Owosso",0,1,0,0,0,0,1,0,0,0,14399,1,-0.619560017575161,-1
"615","Michigan","Cities","Pittsfield Township",1,1,0,0,0,0,2,0,0,0,39417,2,-0.589136352561532,-0.744838731561351
"616","Michigan","Cities","Pontiac",1,0,0,0,0,0,0,0,1,0,59791,1,-0.576989897468744,-1
"617","Michigan","Cities","Port Huron",1,0,0,0,0,0,0,0,1,0,28783,1,-0.598471119050487,-1
"618","Michigan","Cities","Portage",1,0,0,0,0,0,0,0,1,0,49583,1,-0.582416084070676,-1
"619","Michigan","Cities","Redford Township",1,0,0,0,0,0,0,0,1,0,46742,1,-0.584136891800648,-1
"620","Michigan","Cities","Rochester",0,0,1,0,0,0,0,0,0,1,13429,1,-0.621724263172519,-1
"621","Michigan","Cities","Romeo",1,0,0,0,0,0,0,0,1,0,3608,1,-0.663951984872645,-1
"622","Michigan","Cities","Romulus",1,0,0,0,0,0,0,0,0,1,23507,1,-0.604561016788432,-1
"623","Michigan","Cities","Roseville",2,0,1,0,0,0,0,1,2,0,47381,3,-0.583740450410834,-0.626936372550773
"624","Michigan","Cities","Royal Oak",1,1,0,0,0,0,1,0,0,1,59742,2,-0.577013550423202,-0.744838731561351
"625","Michigan","Cities","Saginaw Township",1,0,0,0,0,0,0,0,1,0,39022,1,-0.58943310472627,-1
"626","Michigan","Cities","Saline",2,0,0,0,0,0,1,0,1,0,9431,2,-0.632808221265393,-0.744838731561351
"627","Michigan","Cities","Shelby Township",1,0,0,0,0,0,1,0,0,0,80806,1,-0.568365645691922,-1
"628","Michigan","Cities","South Haven",2,0,1,0,1,0,1,0,3,0,4326,4,-0.657954216196808,-0.554784736033923
"629","Michigan","Cities","Southfield",2,1,1,0,0,0,1,1,0,2,73335,4,-0.571129292542891,-0.554784736033923
"630","Michigan","Cities","Southgate",1,0,0,0,0,0,0,1,0,0,28979,1,-0.598268077448295,-1
"631","Michigan","Cities","St. Johns",0,0,1,0,0,0,0,1,0,0,7938,1,-0.6382847161233,-1
"632","Michigan","Cities","St. Joseph",0,0,1,1,0,0,0,0,1,1,8355,2,-0.636652834952239,-0.744838731561351
"633","Michigan","Cities","Sterling Heights",2,0,0,0,0,0,0,0,0,2,133377,2,-0.554301370988524,-0.744838731561351
"634","Michigan","Cities","Sylvan Lake",2,0,0,0,0,0,0,2,0,0,1864,2,-0.686242647828721,-0.744838731561351
"635","Michigan","Cities","Taylor",1,1,0,0,0,0,0,1,1,0,60923,2,-0.57644906082985,-0.744838731561351
"636","Michigan","Cities","Tecumseh",2,0,0,0,0,0,2,0,0,0,8382,2,-0.63655013879989,-0.744838731561351
"637","Michigan","Cities","Thomas Township",1,0,0,0,0,0,1,0,0,0,11438,1,-0.626732902944441,-1
"638","Michigan","Cities","Three Oaks",0,0,0,1,0,0,0,0,1,0,1549,1,-0.692623829308054,-1
"639","Michigan","Cities","Tittabawassee Township",1,0,0,0,0,0,0,1,0,0,9863,1,-0.631392688310714,-1
"640","Michigan","Cities","Traverse City",2,1,0,0,0,0,0,0,0,3,15772,3,-0.616745034456448,-0.626936372550773
"641","Michigan","Cities","Troy",2,0,0,0,0,0,0,0,1,1,84688,2,-0.56703374632077,-0.744838731561351
"642","Michigan","Cities","Utica",0,1,0,0,1,0,0,1,1,0,5195,2,-0.651959656713185,-0.744838731561351
"643","Michigan","Cities","Van Buren Township",4,0,0,0,0,0,1,1,1,1,28294,4,-0.598984083892389,-0.554784736033923
"644","Michigan","Cities","Warren",5,0,1,0,0,0,1,2,2,1,134653,6,-0.554037547700506,-0.466966492500393
"645","Michigan","Cities","Waterford Township",3,1,0,0,0,0,1,0,1,2,73105,4,-0.571219001749115,-0.554784736033923
"646","Michigan","Cities","West Bloomfield Township",5,2,0,0,0,0,0,2,2,3,66067,7,-0.574117480995847,-0.437354231717505
"647","Michigan","Cities","White Lake Township",1,0,0,0,0,0,0,0,1,0,31556,1,-0.595725105195562,-1
"648","Michigan","Cities","Wixom",1,0,0,0,0,0,0,0,1,0,14074,1,-0.620267637855866,-1
"649","Michigan","Cities","Wyoming",7,0,0,1,0,0,1,2,3,2,76295,8,-0.570000446844407,-0.413225159077106
"650","Michigan","Cities","Ypsilanti",2,0,0,0,0,0,0,0,1,1,21178,2,-0.607723111599423,-0.744838731561351
"651","Michigan","Universities and Colleges","Eastern Michigan University",0,0,1,0,0,1,1,1,0,0,23715,2,-0.604294781105866,-0.744838731561351
"652","Michigan","Universities and Colleges","Oakland University",0,0,0,0,0,1,0,0,1,0,22694,1,-0.605625910721124,-1
"653","Michigan","Universities and Colleges","Ann Arbor",6,1,1,0,0,0,2,1,3,2,47543,8,-0.583640836007972,-0.413225159077106
"654","Michigan","Universities and Colleges","Flint",0,0,1,0,0,0,0,0,1,0,9138,1,-0.633807599699983,-1
"655","Michigan","Universities and Colleges","Washtenaw Community College",1,0,0,0,0,0,0,1,0,0,21041,1,-0.607920349498562,-1
"656","Minnesota","Cities","Alexandria",0,1,0,0,0,0,0,1,0,0,13914,1,-0.620622333712922,-1
"657","Minnesota","Cities","Coon Rapids",0,0,1,0,0,0,1,0,0,0,62652,1,-0.575643033354621,-1
"658","Minnesota","Cities","East Grand Forks",0,0,1,0,0,0,1,0,0,0,8597,1,-0.635744561481568,-1
"659","Minnesota","Cities","Fairmont",1,0,0,0,0,0,0,0,0,1,10023,1,-0.63088487186443,-1
"660","Minnesota","Cities","Fergus Falls",1,0,0,0,0,0,0,0,0,1,13900,1,-0.620653573132207,-1
"661","Minnesota","Cities","Mankato",9,1,3,0,0,0,2,0,7,4,42955,13,-0.58660979963678,-0.336181704859076
"662","Minnesota","Cities","Maplewood",1,0,0,0,0,0,1,0,0,0,41341,1,-0.587734184114477,-1
"663","Minnesota","Cities","Minneapolis",17,5,6,0,1,3,4,7,16,5,431016,32,-0.522727478379083,-0.229251010801168
"664","Minnesota","Cities","New Brighton",0,2,0,0,0,0,0,1,0,1,23058,2,-0.60514426006321,-0.744838731561351
"665","Minnesota","Cities","New Ulm",1,0,0,0,0,0,0,0,1,0,13205,1,-0.622247384376299,-1
"666","Minnesota","Cities","Red Wing",0,0,1,0,0,0,0,1,0,0,16408,1,-0.615527155455769,-1
"667","Minnesota","Cities","Rochester",3,1,0,0,0,0,1,2,1,0,118267,4,-0.55764372679614,-0.554784736033923
"668","Minnesota","Cities","St. Louis Park",2,3,0,0,0,0,0,1,3,1,49535,5,-0.582444289493652,-0.504588964513974
"669","Minnesota","Cities","Wabasha",1,0,0,0,0,0,0,0,1,0,2471,1,-0.676637966671794,-1
"670","Minnesota","Cities","Waseca",0,0,1,0,0,0,0,0,1,0,8841,1,-0.634855564418641,-1
"671","Minnesota","Universities and Colleges","University of Minnesota, Twin Cities",0,2,0,0,2,0,0,1,2,1,64115,4,-0.574979045622395,-0.554784736033923
"672","Mississippi","Cities","Byram",0,0,0,6,0,0,2,0,2,2,11672,6,-0.62609860487591,-0.466966492500393
"673","Mississippi","Cities","Hernando",0,1,0,0,0,0,0,1,0,0,16613,1,-0.615145139384802,-1
"674","Mississippi","Cities","Kosciusko",2,0,0,0,0,0,0,0,2,0,6774,2,-0.643365458395091,-0.744838731561351
"675","Mississippi","Cities","Ridgeland",0,0,1,0,0,0,0,1,0,0,24171,1,-0.603719590900537,-1
"676","Missouri","Cities","Belton",1,0,2,0,0,1,0,1,1,2,23657,4,-0.604368772620956,-0.554784736033923
"677","Missouri","Cities","Blue Springs",0,1,1,0,0,0,1,0,0,1,55415,2,-0.57918677018062,-0.744838731561351
"678","Missouri","Cities","Boonville",1,0,0,0,0,0,0,1,0,0,8410,1,-0.63644400531672,-1
"679","Missouri","Cities","Cape Girardeau",0,0,1,0,0,0,0,0,1,0,40077,1,-0.588647413080266,-1
"680","Missouri","Cities","Carthage",0,1,0,0,0,0,0,0,0,1,14808,1,-0.61869296773028,-1
"681","Missouri","Cities","Fulton",1,0,0,0,0,0,0,0,1,0,12620,1,-0.62365876771105,-1
"682","Missouri","Cities","Gladstone",3,0,0,0,0,0,0,1,0,2,27553,3,-0.599779413770867,-0.626936372550773
"683","Missouri","Cities","Grain Valley",2,0,0,0,0,0,1,0,1,0,14464,2,-0.619420507008168,-0.744838731561351
"684","Missouri","Cities","Independence",3,0,0,0,0,0,0,1,0,2,116931,3,-0.557960579691143,-0.626936372550773
"685","Missouri","Cities","Jefferson City",2,0,0,0,0,0,1,0,0,1,42793,2,-0.586720635898933,-0.744838731561351
"686","Missouri","Cities","Kansas City",25,6,2,1,0,0,7,3,13,11,495964,34,-0.519071868152117,-0.22341969790901
"687","Missouri","Cities","Lawson",0,0,1,0,0,0,0,0,0,1,2389,1,-0.677780691408823,-1
"688","Missouri","Cities","Lee's Summit",1,0,0,0,0,0,0,0,1,0,99365,1,-0.562520466375384,-1
"689","Missouri","Cities","Springfield",0,0,1,0,0,0,0,0,1,0,169235,1,-0.547741303156824,-1
"690","Missouri","Cities","St. Louis",1,1,2,0,0,0,0,2,1,1,300521,4,-0.532238466004752,-0.554784736033923
"691","Missouri","Cities","St. Peters",2,0,0,0,0,0,0,1,1,0,57697,2,-0.578019298242776,-0.744838731561351
"692","Missouri","Cities","Sunset Hills",1,0,0,0,0,0,0,0,1,0,8480,1,-0.636180286520954,-1
"693","Missouri","Universities and Colleges","Missouri University of Science and Technology",0,0,1,0,0,0,0,0,1,0,9466,1,-0.632691026673132,-1
"694","Missouri","Universities and Colleges","Missouri Western State University",0,1,0,0,0,0,1,0,0,0,6302,1,-0.645693002738014,-1
"695","Missouri","Universities and Colleges","University of Missouri, Columbia",2,0,0,0,0,0,1,0,1,0,34329,2,-0.593221581524107,-0.744838731561351
"696","Montana","Cities","Billings",2,1,1,0,0,0,0,0,3,1,110198,4,-0.559617535259597,-0.554784736033923
"697","Montana","Cities","Bozeman",1,0,0,0,0,0,1,0,0,0,50152,1,-0.582083899951794,-1
"698","Montana","Cities","Great Falls",2,1,0,1,0,0,0,0,0,4,58637,4,-0.577552426561645,-0.554784736033923
"699","Montana","Cities","Helena",1,1,0,0,0,0,1,0,0,1,32806,2,-0.59456910134032,-0.744838731561351
"700","Montana","Cities","Kalispell",0,1,0,0,0,2,2,0,0,1,24473,3,-0.603344890890864,-0.626936372550773
"701","Montana","Cities","Livingston",1,0,0,0,0,0,1,0,0,0,7884,1,-0.638502598761529,-1
"702","Montana","Cities","Missoula",1,0,0,0,0,0,0,1,0,0,75422,1,-0.570328530762921,-1
"703","Montana","Cities","Polson",0,0,1,0,0,0,0,0,1,0,5075,1,-0.652721920087116,-1
"704","Montana","Cities","Whitefish",1,0,0,0,0,1,1,1,0,0,8079,2,-0.63772305747232,-0.744838731561351
"705","Montana","Universities and Colleges","Montana State University",1,1,0,0,1,0,2,0,0,1,18722,3,-0.611480184515781,-0.626936372550773
"706","Nebraska","Cities","Broken Bow",5,0,0,0,0,0,0,0,1,4,3532,5,-0.664659115459657,-0.504588964513974
"707","Nebraska","Cities","Crete",1,0,0,0,0,0,0,0,0,1,7094,1,-0.641882360122833,-1
"708","Nebraska","Cities","Fremont",1,0,0,1,0,0,0,0,0,2,26523,2,-0.600923056758147,-0.744838731561351
"709","Nebraska","Cities","Gordon",1,0,0,0,0,0,0,0,1,0,1497,1,-0.69380737182062,-1
"710","Nebraska","Cities","Grand Island",1,0,0,0,0,0,0,0,1,0,51821,1,-0.581131892994902,-1
"711","Nebraska","Cities","Kearney",1,0,0,0,0,0,1,0,0,0,34124,1,-0.59339926402067,-1
"712","Nebraska","Cities","Lincoln",5,2,2,0,0,0,4,2,3,0,291128,9,-0.533084188250811,-0.393049215227122
"713","Nebraska","Cities","McCook",1,0,0,0,0,0,0,0,0,1,7533,1,-0.639958190317489,-1
"714","Nebraska","Cities","Mitchell",1,0,0,0,0,0,0,1,0,0,1633,1,-0.690797394349515,-1
